session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_4024579182,user23,4,0.4864999654,106.80295686,48.578705948,11.998047018,0.4864999654,7.3042832904,164.45518592,9.0649801332,4.2642741474,16.471155921,49.961102414
session_4088744338,user23,3,9.4877274303,26.817842572,11.922068105,9.4877274303,30.240186496,17.405988794,105.72046833,43.940376866,27.893530933,48.488789196,26.980902336
session_4110038698,user23,8,1.1120976896,91.041895201,43.778934986,5.5699124637,1.4739685783,7.2383157501,149.3195336,15.81408699,1.1120976896,21.090595038,49.009818693
session_4144841412,user23,9,1.4104302537,119.19753891,60.923983144,26.240558224,12.442620318,18.27312301,173.27562251,18.241310881,18.92755172,1.4104302537,50.7526479
session_4185228735,user23,8,0.7606574418,104.4079527,51.239318638,8.3952904771,2.0657562566,11.119296584,162.74485278,18.664259853,0.7606574418,21.594658402,59.117078673
session_4199921692,user23,1,13.78864872,13.78864872,34.46977483,19.75431456,48.524902572,28.920630199,65.294062793,62.982234068,44.808065933,67.695095683,29.446533713
session_4241020783,user23,8,0.6321495401,109.30410199,53.406039359,9.1710785685,3.4985293117,14.273962586,164.05945997,22.582990065,0.6321495401,25.105929012,65.552031424
session_4287155622,user23,8,1.0450154075,102.85627786,49.627564013,8.3256683813,1.4098737289,9.4516224272,158.68606888,16.07964847,1.0450154075,21.270004983,56.141479137
session_4354218638,user23,4,1.691695876,98.247863109,46.118059048,14.847180361,1.691695876,4.0318374385,156.97580936,3.0478063306,9.9067949892,13.410363137,36.350672295
session_4484768740,user23,8,0.6954072612,88.092206203,44.886100449,4.3771658913,2.6680195517,8.1615703861,141.12874944,19.219066847,0.6954072612,23.354471809,50.997365487
session_4642510935,user23,8,0.5068163078,95.194085475,44.880801465,5.4921805101,4.9579091661,12.944513784,153.86146763,25.450410392,0.5068163078,27.400722858,60.964456962
session_4736309542,user23,8,0.8836431851,98.032389229,46.263829023,7.0205464664,1.0904768609,8.2525182074,155.86161874,15.489867314,0.8836431851,20.292666449,52.742144324
session_4998803513,user23,4,2.9192269223,92.69698016,46.634960002,9.8145482341,2.9192269223,6.6945377821,129.94580831,11.814440535,6.3026517649,17.155198625,42.318324084
session_5004329223,user23,8,2.2486268778,77.080691487,36.424923772,2.7451243212,3.1639363545,6.4023580133,135.31745342,18.491929744,2.2486268778,19.443193475,41.871805641
session_5049164431,user23,1,1.5406167612,1.5406167612,43.582114392,49.105042154,90.681349463,60.172968649,79.991613037,103.08171097,87.122731498,107.54535356,38.799822347
session_5090921415,user23,8,0.551056592,85.327984258,43.807401337,3.5635209485,4.073898288,9.7051046633,146.09755067,23.000899461,0.551056592,25.420234163,53.011289997
session_5130764696,user23,8,1.2024600677,97.756236268,42.232503281,6.5279875403,4.0989222009,12.34345692,156.45794616,22.537273811,1.2024600677,25.943076467,59.01996369
session_5138848212,user23,8,0.2917538328,92.383590445,47.665743135,4.6161285374,4.9742780267,12.749859154,143.49083859,26.228346428,0.2917538328,27.436278736,59.779138116
session_5159663602,user23,4,0.8852846844,100.13484881,48.183454427,8.2575529478,0.8852846844,7.7797894457,156.20283604,13.775971465,1.6741349807,19.375612111,52.125702528
session_5222969532,user23,8,2.5634696005,96.516411011,53.620178269,7.1343276835,11.813898422,21.481584188,155.01581581,39.761189607,2.5634696005,38.111765588,74.003360624
session_5405991199,user23,5,1.2565749597,74.344880667,39.804172686,7.1601442539,2.4013501014,1.2565749597,131.2701714,7.88050933,7.5315421175,15.61254867,28.653409645
session_5536570637,user23,9,5.5738343284,83.394210462,43.615441966,20.270410733,17.043469296,15.616948343,144.68587742,23.188250962,22.648073799,5.5738343284,32.733306415
session_5567012419,user23,8,0.5495171324,94.539922989,40.887369189,5.2492542909,4.1941096811,11.846346804,155.78056582,23.504550555,0.5495171324,26.355826683,58.897945854
session_5607181241,user23,4,1.8459642757,100.2608271,49.927045079,9.2484257586,1.8459642757,8.2257728645,155.38213752,14.109025588,2.6655916872,21.129872916,52.371123498
session_5652085012,user23,4,0.8159149867,85.123190802,39.610811424,6.3376666144,0.8159149867,3.7036329513,149.0308677,10.3717078,3.5439199054,16.163200951,39.176242483
session_5653345386,user23,4,0.3836558186,103.36058947,47.656977922,10.98068332,0.3836558186,6.9261107651,157.92884221,9.3073935056,4.090674436,14.933488289,47.401930308
session_5665707212,user23,4,1.3599677324,82.912908628,39.047668368,4.193484493,1.3599677324,5.1880971782,147.4425789,14.519808677,1.716272304,19.368665489,42.746017846
session_5760480696,user23,8,1.1216109864,80.965077003,44.868892518,2.6793741256,6.3172686545,11.473703327,133.98668093,27.688733513,1.1216109864,28.917269855,54.58367948
session_5796305508,user23,8,2.1086593455,89.283994874,42.828429937,4.775242849,10.072576054,17.888125762,150.52600417,35.747384654,2.1086593455,35.632156142,66.697776793
session_5927431366,user23,7,8.9971165161,94.77699345,45.140347429,31.783333745,17.683077254,12.974108343,176.1746469,8.9971165161,32.696293915,18.963095222,27.283877357
session_5938044199,user23,4,0.5825311362,85.094452686,39.933652457,5.6678144532,0.5825311362,3.6624859233,144.28114061,10.711260052,2.7997383278,17.560407545,40.168886502
session_5967488943,user23,8,0.3012199113,93.724004723,49.157309327,5.2936195888,4.1804085234,11.783689225,150.20022657,24.166163105,0.3012199113,25.249229391,58.655336415
session_6120487222,user23,8,1.1821235439,79.954200634,39.870363138,2.6522625312,5.2043243183,9.6859611252,143.89271835,24.521484622,1.1821235439,27.358307957,51.449174357
session_6200753435,user23,7,4.4790890341,114.53347148,56.152944856,27.051657337,8.198615789,11.082144946,172.32215437,4.4790890341,20.693088226,14.510104798,39.967884053
session_6479783256,user23,8,1.6367054304,109.52099002,57.631143395,9.5790038795,9.0159814774,21.179321922,163.7198634,34.841201689,1.6367054304,34.518531059,76.86496821
session_6525657015,user23,5,2.3944164986,71.634966358,38.487881434,4.7255524588,2.6452507354,2.3944164986,126.80096487,11.60078913,5.6080937512,16.037163546,30.773095862
session_6529033101,user23,4,2.161292231,89.014678663,47.584243141,6.1797498244,2.161292231,7.1046341439,136.81390011,15.687806691,2.4527872656,20.631821638,46.490502004
session_6575637744,user23,8,0.8627691551,110.50221738,54.403101603,9.4411750451,4.8922732247,16.437025515,164.74891553,25.960767483,0.8627691551,26.36820117,68.842803497
session_6604280341,user23,8,0.9807304359,91.685335587,39.056646024,4.5684201525,6.201277505,13.977800982,154.82369838,28.140383788,0.9807304359,28.242139206,60.991213962
session_6751640584,user23,8,0.5925659718,105.58449572,50.198515945,8.1372981295,4.2211461165,14.147266827,164.07385583,24.007198726,0.5925659718,28.310790349,65.972769685
session_6813458308,user23,8,0.5842855384,103.74232296,53.96867398,7.7609573626,4.1593424984,13.56763516,152.95315193,23.990387239,0.5842855384,25.940311538,64.18300544
session_6887186683,user23,4,1.271574749,105.98033434,47.393205483,12.514451654,1.271574749,8.2705017301,162.95664096,9.943950912,5.4575238499,16.090511191,48.772832185
session_7131856482,user23,8,3.312225805,92.69671034,39.80451564,6.9826108774,5.5467751637,11.861065648,154.0703819,23.108376133,3.312225805,14.557006297,52.689823031
session_7144916399,user23,8,0.2630569599,104.32533426,52.807683883,7.7745616424,3.7331008726,13.732495193,160.76614411,23.615465754,0.2630569599,25.803086739,64.020622724
session_7320901791,user23,4,0.8771518257,103.44472801,48.528386899,11.050185189,0.8771518257,7.7495416774,160.27274674,10.741271609,4.209608001,14.31485955,48.250975604
session_7370776941,user23,4,0.257583117,98.147403793,45.586478754,11.176144568,0.257583117,4.5355332399,154.47659489,6.183134263,5.6079347886,14.141546937,41.296832902
session_7398972341,user23,4,1.7844522341,107.06213493,50.191953337,14.266153695,1.7844522341,8.2141314031,163.6881513,8.7187323462,7.1166706251,17.73392427,47.999641402
session_7434938340,user23,4,1.1321467263,104.87473569,46.818341369,9.0484111917,1.1321467263,9.5044658012,161.56150859,14.80969205,1.5969449661,19.478752071,55.258640799
session_7543906287,user23,4,0.8331927087,103.51850355,49.039524411,10.353993996,0.8331927087,7.4957820318,161.51632666,11.354127662,3.0571756607,17.945208627,51.073731595
session_7568549928,user23,4,2.1066586919,99.743353505,46.555057328,15.015053236,2.1066586919,4.9459398409,156.8577588,4.0941805369,9.739002759,16.077464011,38.646261616
session_7756346661,user23,4,0.889850366,103.20105573,49.33292166,9.5800049676,0.889850366,8.0109962559,160.22654144,12.817192108,2.3292873441,18.949359408,52.685126715
session_7760528986,user23,8,1.210493675,88.651626506,44.795490128,4.8731169012,3.709993449,9.2442836383,146.548475,21.125737017,1.210493675,22.157300474,52.524094756
session_7778589669,user23,8,0.7531915104,88.298112572,44.298717368,4.5746676831,3.0044525047,8.6298114074,148.01676348,19.867608307,0.7531915104,24.245955073,51.913595777
session_7792786887,user23,4,0.9885137278,102.81999126,48.988809294,8.4593378357,0.9885137278,8.9844757709,159.65974547,14.991017026,1.1926515769,19.473507505,54.577482147
session_7800017185,user23,8,1.2438071596,91.20278936,49.913840348,4.8673468821,8.3625540933,16.294856737,141.03041735,32.98106849,1.2438071596,33.292291323,65.420096227
session_7801315876,user23,4,1.0261666071,83.985789326,41.752467533,4.7589458319,1.0261666071,4.4567958398,138.31623534,13.069386888,2.1611750792,17.530445224,41.598904217
session_8055688583,user23,8,1.5631503521,108.61749753,58.02108246,9.3223845735,9.4380903359,21.424303589,164.06349451,35.92526468,1.5631503521,34.688765948,77.514255924
session_8109563694,user23,8,1.8930287533,94.523187579,53.135123153,6.0638265717,10.154028511,18.961521915,143.43649981,36.582442817,1.8930287533,35.818316852,70.398276987
session_8297767726,user23,9,4.062849006,113.27126036,52.385282782,24.008526416,11.553817589,15.426725485,175.16541362,16.170092462,17.836752067,4.062849006,48.31980397
session_8301590977,user23,4,0.5325068167,108.73163278,51.15117732,12.370065784,0.5325068167,7.8596014127,164.46353573,9.5836136483,4.0347846364,15.203762025,51.130061705
session_8427974282,user23,4,0.4648475161,106.22770768,48.818907036,12.834657832,0.4648475161,6.8661350964,162.30045425,7.5875289106,5.4547072311,13.659244842,46.679491317
session_8431086878,user23,4,0.3319260607,97.96635547,46.723591781,8.6001030501,0.3319260607,6.4592713194,152.75214029,11.064242277,2.6918920946,17.19630145,47.133123564
session_8562565734,user23,5,1.3728703477,49.88276197,25.910432909,8.8180551193,10.723204064,1.3728703477,114.36672927,11.74036432,17.421442577,22.978910224,14.48651592
session_8787338881,user23,8,0.2898951014,102.63977911,51.775659089,7.2691202913,3.7158025018,13.187812282,156.28428328,23.486077198,0.2898951014,25.163336609,62.978389616
session_8814562521,user23,8,1.2908458401,90.747101258,49.988245811,5.0746129062,4.8909758035,11.279355012,132.06873156,24.157830248,1.2908458401,28.985565458,57.405362084
session_8827191546,user23,7,7.781350202,103.9255528,42.408601891,45.712941354,27.547417517,18.183026951,175.90566092,7.781350202,48.243276961,30.239300318,26.032224569
session_8831138885,user23,4,0.7448912713,95.962052352,45.762379305,8.5515106452,0.7448912713,6.2388302256,154.33907976,11.240079986,3.2341089493,19.381604719,46.708512122
session_8916797638,user23,4,0.7505863336,99.321198679,46.950469932,10.995384183,0.7505863336,6.0481296519,157.78780134,8.6439849339,5.1823454191,15.236382267,44.222401575
session_8930771529,user23,7,2.4559134179,111.14230256,56.267288625,35.258047978,14.548087406,12.491721987,169.54328999,2.4559134179,31.793869847,18.164075508,30.909099632
session_8948429343,user23,8,1.8092305801,84.974897328,46.513637319,4.200863867,4.1492036685,8.6881144866,126.31912771,21.385881493,1.8092305801,22.692622046,50.181934125
session_9034407980,user23,7,3.0654412294,127.05666345,65.012277968,41.29103498,16.194719638,16.377899337,185.69960201,3.0654412294,34.558298992,17.595165036,38.85852298
session_9038755287,user23,8,0.2255389865,94.931784807,47.473256952,5.3790391021,4.4692932614,12.77751673,153.54216226,25.083443549,0.2255389865,27.090991878,60.237038614
session_9081044446,user23,3,2.2949296249,75.845484262,42.427402005,2.2949296249,9.5962962754,14.262634312,132.95511994,33.633406171,2.6450940827,35.541632739,57.052698141
session_9127984644,user23,8,0.4325604132,105.79076019,53.867412176,8.0362494085,5.1439450754,15.714681785,159.97414404,26.775572046,0.4325604132,30.658207591,68.559293187
session_9307936288,user23,4,1.1469467735,91.589759719,43.788635017,5.7939298371,1.1469467735,6.96910778,150.76527074,15.029462108,1.2706813873,21.969375374,48.919043269
session_9356695708,user23,4,0.6374051783,104.86972534,50.346597059,12.380968948,0.6374051783,6.4878491392,161.17585902,8.0014133075,5.0284855771,16.403683572,47.640975131
session_9456595853,user23,8,2.0091807673,94.271289365,47.221018407,7.0557033252,3.1798245188,9.0263958785,152.63973637,18.439871898,2.0091807673,21.98310608,53.301286061
session_9579651012,user23,4,0.2108972626,102.11031428,48.21536953,11.521915227,0.2108972626,5.801780355,159.20200853,7.4677968372,4.8499174628,15.351841472,45.219630936
session_9648839315,user23,4,0.7197746698,101.18660614,46.407046162,9.0354060199,0.7197746698,7.3475893227,158.43319858,12.138705138,2.3335725902,18.518933814,50.848152415
session_9686472520,user23,8,2.2529153956,86.482969182,49.10951466,4.3395954069,10.32194815,17.4487327,134.07670788,36.275379256,2.2529153956,35.797265965,65.257115288
session_9727102523,user23,3,1.6929281124,68.771457159,34.6486643,1.6929281124,6.8636001273,8.4178062058,128.25619904,24.603225254,3.5603481972,28.283792402,43.697507757
session_9748111038,user23,8,1.7689121488,83.29868794,39.929487554,4.216178918,1.8980865811,5.4513402772,141.94225938,15.472549393,1.7689121488,18.017378913,43.64933496
session_9759261305,user23,4,0.3693640656,106.63505594,48.814532836,12.034040362,0.3693640656,7.336278635,163.27104542,8.8751702597,4.4010647258,15.856440229,49.189036062
session_9787004965,user23,4,1.4535444011,84.374231859,45.823980098,6.0826925497,1.4535444011,4.864121284,139.88929452,12.594712442,3.3283462771,20.544583815,41.110320955
session_9803043352,user23,4,2.0901524537,107.62364915,51.176339281,16.519060722,2.0901524537,6.3789524428,163.35153848,4.8745973323,9.2112471491,15.449311841,44.305867906
session_9838364022,user23,7,2.0122023031,112.31448013,52.202253957,29.328086005,9.646985659,10.390927574,170.09386306,2.0122023031,24.280026017,15.353411375,35.024144299
session_9848805379,user23,4,1.0116914249,101.81398892,48.008766328,8.0952035206,1.0116914249,9.0504574082,159.85980957,15.3858876,1.1433497638,19.262437937,54.21015131
session_9896236015,user23,4,0.8100247501,91.411314259,44.437633079,8.4553106981,0.8100247501,4.67315823,146.71581505,9.32111234,4.2448055991,16.909185868,41.20162596
session_9956793065,user23,3,1.4127732934,69.234420721,25.987720093,1.4127732934,6.5571960714,8.0179622663,136.62272304,23.790655648,3.6503269527,25.757138898,43.17705041
session_9968528235,user23,8,0.7867763735,87.027713353,44.959382793,3.71144823,6.8134617308,13.727683844,145.38436533,29.648241382,0.7867763735,30.698184505,60.167324058
session_0136325499,user29,3,3.7669073654,78.967155433,30.096967761,3.7669073654,11.836314324,16.826671158,147.36006977,35.972539433,4.5757221868,34.945383902,59.677905964
session_0228122983,user29,8,0.4954743091,103.62026935,50.454672201,7.7016161501,3.055064728,12.676169098,158.46216458,21.624327352,0.4954743091,24.069110442,61.361596404
session_0270940804,user29,8,1.6664232355,77.523987335,35.510673725,1.8777512775,6.9442791229,11.564776569,139.99527731,28.365866703,1.6664232355,29.579309388,53.135571834
session_0305606782,user29,4,0.6540580715,95.816062858,47.577009699,7.8968382808,0.6540580715,6.1825098037,151.82984424,12.029608578,2.2536644719,18.21146747,47.650043132
session_0319978124,user29,8,0.5922370178,104.14515677,53.537390516,7.8378262386,5.6731660463,15.675782934,160.25985721,27.554615105,0.5922370178,29.565248109,68.157812945
session_0500745842,user29,3,1.6246428561,71.608145259,34.00153334,1.6246428561,3.7881285259,5.6194045342,134.55142266,19.121687678,2.2829870336,23.333711562,40.715425091
session_0508486473,user29,4,1.707923973,103.01674856,49.931718565,15.256534729,1.707923973,5.2130128015,155.38084358,4.4229591378,9.1743942763,13.587872151,40.764689204
